8	0.000000000
9	0.000000000
10	0.000000000
15	0.000000000
20	0.000000000
25	0.000000000
30	0.000000000
35	0.000000000
40	0.015609000
45	0.000000000
50	0.000000000
55	0.000000000
60	0.001001000
65	0.000000000
70	0.000000000
75	0.000980000
80	0.002004000
85	0.002006000
90	0.015482000
100	0.000000000
150	0.000000000
200	0.015626000
250	0.014036000
300	0.022028999
350	0.034093000
400	0.055146001
450	0.074175000
500	0.103267998
550	0.124555998
600	0.164695993
650	0.238588005
700	0.292772979
750	0.374996006
800	0.413764983
850	0.545633018
900	0.658627987
1000	1.105549097
1500	4.290972710
2000	10.733548164
2500	22.585138321
3000	40.709205627
3500	66.568931580
4000	98.603096008
4500	152.703399658
5000	221.703796387
5500	305.937988281
6000	413.992248535
6500	639.904968262
7000	856.204589844
8	0.001002000
9	0.001004000
10	0.001003000
15	0.001001000
20	0.001003000
25	0.001014000
30	0.001977000
35	0.001003000
40	0.000972000
45	0.001973000
50	0.000978000
55	0.001002000
60	0.000987000
65	0.001003000
70	0.002505000
75	0.000977000
80	0.000972000
85	0.001001000
90	0.000978000
100	0.002004000
150	0.003007000
200	0.005982000
250	0.012026000
300	0.021074001
350	0.035062999
400	0.058162998
450	0.098246001
500	0.123328000
550	0.158424988
600	0.201578006
650	0.249139994
700	0.285762995
750	0.348396987
800	0.433647007
850	0.530417979
900	0.672270954
1000	1.099460006
1500	4.428302765
2000	10.869564056
2500	24.040428162
3000	42.810859680
3500	70.659965515
4000	102.650466919
4500	174.196487427
5000	235.544281006
8	0.002005000
9	0.001990000
10	0.001002000
15	0.000981000
20	0.001491000
25	0.001979000
30	0.001013000
35	0.001971000
40	0.001476000
45	0.001960000
50	0.001981000
55	0.001002000
60	0.001005000
65	0.001975000
70	0.001972000
75	0.001977000
80	0.001997000
85	0.002001000
90	0.001968000
100	0.001974000
150	0.003986000
200	0.006988000
250	0.013033000
300	0.022109000
350	0.034092002
400	0.052482001
450	0.072163999
500	0.103248999
550	0.136335999
600	0.178476989
650	0.218585998
700	0.387649000
750	0.370992988
800	0.441733003
850	0.529709995
900	0.671756029
1000	1.107000947
1500	4.281418800
2000	10.647714615
2500	22.404684067
3000	43.579181671
3500	71.237976074
4000	108.612518311
4500	155.577545166
5000	249.756332397
8	0.000980000
9	0.000972000
10	0.001976000
15	0.001005000
20	0.001019000
25	0.001013000
30	0.001004000
35	0.001547000
40	0.000984000
45	0.001004000
50	0.001480000
55	0.001974000
60	0.000975000
65	0.002005000
70	0.002003000
75	0.002005000
80	0.001505000
85	0.002007000
90	0.001997000
100	0.001986000
150	0.005016000
200	0.006538000
250	0.012001000
300	0.024955001
350	0.038631000
400	0.061166000
450	0.086730003
500	0.112357996
550	0.162929997
600	0.207064003
650	0.262701005
700	0.405591995
750	0.455181003
800	0.492342025
850	0.590070009
900	0.729438961
1000	1.164600968
1500	4.340549946
2000	10.775130272
2500	23.038244247
3000	44.911006927
3500	75.415061951
4000	100.580039978
