8	0,000987
9	0,0009735
10	0,0012315
15	0,0010035
20	0,0009905
25	0,0015084999999999999
30	0,000993
35	0,0009905
40	0,0019835
45	0,001006
50	0,00074
55	0,000971
60	0,001474
65	0,0009989999999999999
70	0,0015065
75	0,000994
80	0,0009764999999999999
85	0,0009865
90	0,000992
100	0,0009775
150	0,0010025
200	0,000976
250	0,0015019999999999999
300	0,001486
350	0,001233
400	0,0010025
450	0,0009925
500	0,0015119999999999999
550	0,000994
600	0,0009764999999999999
650	0,0014735
700	0,0010025
750	0,0014915
800	0,001001
850	0,00125
900	0,0014984999999999998
1000	0,0009854999999999998
1500	0,0009795
2000	0,0010025
2500	0,002482
3000	0,001003
3500	0,0015025
4000	0,0010085
4500	0,0014885
5000	0,0009975000000000001
5500	0,001741
6000	0,0015165
6500	0,0015035
7000	0,0015155
7500	0,0010025
8000	0,001
8500	0,0015055
9000	0,0017555000000000001
10000	0,001488
15000	0,0014910000000000001
20000	0,00149
25000	0,0012534999999999998
30000	0,001005
35000	0,0012705
40000	0,001996
45000	0,001754
50000	0,0024785
55000	0,0019895
60000	0,0025165
65000	0,0020020000000000003
70000	0,002505
75000	0,0015055
80000	0,0025034999999999996
85000	0,001742
90000	0,0019915
100000	0,0029934999999999996
150000	0,003495
200000	0,0065214999999999995
250000	0,004999
300000	0,005516
350000	0,0072445
400000	0,0085235
450000	0,0080185
500000	0,00801
550000	0,008772
600000	0,0095245
650000	0,010515
700000	0,011515000000000001
750000	0,012035500000000001
800000	0,013542
850000	0,0165445
900000	0,0145235
1000000	0,017539
1500000	0,023546499999999998
2000000	0,030821999500000002
2500000	0,039853001
3000000	0,0466305
3500000	0,056676000000000004
4000000	0,0629200025
4500000	0,07069249799999999
5000000	0,08087849999999999
5500000	0,08482300100000001
6000000	0,0950030015
6500000	0,102036998
7000000	0,1095530015
7500000	0,11504399800000001
8000000	0,1318815055
8500000	0,134577997
9000000	0,1426439955
10000000	0,158671014
15000000	0,24694199849999998
20000000	0,30838699599999997
25000000	0,378754005
30000000	0,4770135135
35000000	0,560997516
40000000	0,598353982
45000000	0,6898375155
50000000	0,7795734999999999
55000000	0,833248019
60000000	0,9407345055
65000000	0,9996629355
70000000	1,0856415035
75000000	1,1127444505
80000000	1,2069525125
85000000	1,312761009
90000000	1,3681439759999998
100000000	1,498515427
150000000	2,251543999
200000000	3,0914669034999998
250000000	3,6946154835
300000000	4,4210300445
350000000	5,308129072
400000000	5,949331999
450000000	6,8623318675
500000000	7,538313627
550000000	8,297999382
600000000	8,796414375
650000000	10,023991585
700000000	10,341526985
750000000	11,388813019
800000000	12,015135765
