8	0.001475000
9	0.000985000
10	0.000991000
20	0.000979000
30	0.000501000
40	0.000978000
50	0.000987000
60	0.000502000
70	0.000979000
80	0.000978000
90	0.001001000
100	0.000501000
200	0.001001000
300	0.000978000
400	0.001004000
500	0.000478000
600	0.001000000
700	0.000981000
800	0.001003000
900	0.001011000
1000	0.000983000
2000	0.001002000
3000	0.000978000
4000	0.000972000
5000	0.001001000
6000	0.001516000
7000	0.001002000
8000	0.000501000
9000	0.000986000
10000	0.001012000
20000	0.001480000
30000	0.001002000
40000	0.002004000
50000	0.001003000
60000	0.001504000
70000	0.001504000
80000	0.002004000
90000	0.002006000
100000	0.003008000
200000	0.005012000
300000	0.005519000
400000	0.009023000
500000	0.010026000
600000	0.013035000
700000	0.011530000
800000	0.014041000
900000	0.018550999
1000000	0.017045001
8	0.000500000
9	0.000501000
10	0.000979000
20	0.001003000
30	0.000501000
40	0.001005000
50	0.000500000
60	0.001002000
70	0.001504000
80	0.000982000
90	0.000982000
100	0.000972000
200	0.001001000
300	0.001524000
400	0.000501000
500	0.000973000
600	0.001002000
700	0.000956000
800	0.001006000
900	0.000996000
1000	0.000500000
2000	0.001002000
3000	0.001002000
4000	0.001003000
5000	0.000501000
6000	0.001002000
7000	0.001002000
8000	0.001011000
9000	0.001505000
10000	0.001013000
20000	0.001002000
30000	0.000501000
40000	0.001001000
50000	0.001001000
60000	0.001504000
70000	0.002003000
80000	0.002005000
90000	0.001504000
100000	0.003008000
200000	0.003008000
300000	0.005515000
400000	0.006517000
500000	0.012032000
600000	0.011532000
700000	0.014038000
800000	0.019554000
900000	0.017548000
1000000	0.018048000
8	0.000501000
9	0.001503000
10	0.000477000
20	0.000976000
30	0.000508000
40	0.001003000
50	0.001019000
60	0.000970000
70	0.000502000
80	0.000000000
90	0.000501000
100	0.000000000
200	0.000503000
300	0.000499000
400	0.000501000
500	0.000499000
600	0.000501000
700	0.000984000
800	0.000971000
900	0.000502000
1000	0.001017000
2000	0.000990000
3000	0.000970000
4000	0.001478000
5000	0.001012000
6000	0.000976000
7000	0.000505000
8000	0.000483000
9000	0.001005000
10000	0.001005000
20000	0.000972000
30000	0.001504000
40000	0.001001000
50000	0.001504000
60000	0.001503000
70000	0.001502000
80000	0.002004000
90000	0.002006000
100000	0.002005000
200000	0.003509000
300000	0.006015000
400000	0.006517000
500000	0.010027000
600000	0.013035000
700000	0.013543000
800000	0.016043000
900000	0.015541000
1000000	0.024055000
8	0.000500000
9	0.001002000
10	0.000502000
20	0.001002000
30	0.000501000
40	0.000501000
50	0.001526000
60	0.000499000
70	0.000502000
80	0.000972000
90	0.000501000
100	0.001001000
200	0.000500000
300	0.000502000
400	0.000502000
500	0.000977000
600	0.000971000
700	0.000501000
800	0.001002000
900	0.000495000
1000	0.001000000
2000	0.001004000
3000	0.000977000
4000	0.000976000
5000	0.000981000
6000	0.001473000
7000	0.001008000
8000	0.001002000
9000	0.000490000
10000	0.001001000
20000	0.000977000
30000	0.001002000
40000	0.002006000
50000	0.001504000
60000	0.001504000
70000	0.001504000
80000	0.002005000
90000	0.002004000
100000	0.002507000
200000	0.005007000
300000	0.007520000
400000	0.008021000
500000	0.011029000
600000	0.012033000
700000	0.019049000
800000	0.015524000
900000	0.019551000
1000000	0.018549001
8	0.001505000
9	0.000502000
10	0.000997000
20	0.000501000
30	0.000501000
40	0.000502000
50	0.001003000
60	0.001004000
70	0.000504000
80	0.001000000
90	0.000968000
100	0.000987000
200	0.001015000
300	0.001004000
400	0.000999000
500	0.000995000
600	0.000484000
700	0.000972000
800	0.001004000
900	0.001003000
1000	0.000978000
2000	0.001470000
3000	0.000506000
4000	0.001002000
5000	0.000978000
6000	0.001002000
7000	0.001004000
8000	0.000970000
9000	0.000988000
10000	0.001485000
20000	0.001502000
30000	0.001503000
40000	0.001503000
50000	0.001504000
60000	0.001503000
70000	0.001504000
80000	0.001503000
90000	0.002004000
100000	0.002507000
200000	0.003509000
300000	0.007019000
400000	0.007019000
500000	0.009023000
600000	0.011531000
700000	0.016543999
800000	0.016042000
900000	0.017556001
1000000	0.021054000
1000000	0.041997001
10000000	0.277016014
100000000	2.766700029
1000000000	27.825737000
1000000000	14.678742409
