8	0.001003000
9	0.001002000
10	0.001003000
20	0.000990000
30	0.001493000
40	0.001002000
50	0.001003000
60	0.000477000
70	0.001473000
80	0.001492000
90	0.001482000
100	0.001003000
200	0.001001000
300	0.001016000
400	0.001002000
500	0.001021000
600	0.001479000
700	0.001473000
800	0.002005000
900	0.001479000
1000	0.001985000
2000	0.002505000
3000	0.003008000
4000	0.004510000
5000	0.004976000
6000	0.006485000
7000	0.007018000
8000	0.006994000
9000	0.008524000
10000	0.009024000
20000	0.016689001
30000	0.024534000
40000	0.034095000
50000	0.045619000
60000	0.052138001
70000	0.060662001
80000	0.069684997
90000	0.080714002
100000	0.089737996
200000	0.187496990
300000	0.272286028
400000	0.350935996
500000	0.461728007
600000	0.557478011
700000	0.641209960
800000	0.760020971
900000	0.853774965
1000000	0.944537044
8	0.000501000
9	0.000501000
10	0.000501000
20	0.001001000
30	0.001506000
40	0.000977000
50	0.001006000
60	0.000972000
70	0.001033000
80	0.001001000
90	0.001505000
100	0.002557000
200	0.001521000
300	0.001004000
400	0.001002000
500	0.001472000
600	0.001671000
700	0.002004000
800	0.001504000
900	0.001473000
1000	0.001503000
2000	0.003005000
3000	0.003977000
4000	0.004513000
5000	0.005037000
6000	0.006526000
7000	0.006500000
8000	0.008519000
9000	0.008522000
10000	0.009023000
20000	0.017522000
30000	0.025570000
40000	0.035092998
50000	0.044619001
60000	0.058653999
70000	0.063667998
80000	0.077707000
90000	0.083722003
100000	0.091743998
200000	0.183988988
300000	0.287263006
400000	0.395550996
500000	0.486292005
600000	0.578036964
700000	0.683317006
800000	0.793035030
900000	0.888862967
1000000	0.978102982
8	0.000500000
9	0.000501000
10	0.001002000
20	0.000983000
30	0.001019000
40	0.001002000
50	0.000502000
60	0.000996000
70	0.000501000
80	0.000502000
90	0.000502000
100	0.000502000
200	0.000501000
300	0.000503000
400	0.001003000
500	0.001016000
600	0.001503000
700	0.001505000
800	0.002004000
900	0.001490000
1000	0.002004000
2000	0.002505000
3000	0.003483000
4000	0.003999000
5000	0.005513000
6000	0.006486000
7000	0.006516000
8000	0.007519000
9000	0.009023000
10000	0.009499000
20000	0.019049000
30000	0.029578000
40000	0.037097000
50000	0.044119000
60000	0.057151001
70000	0.065655001
80000	0.079710998
90000	0.088735998
100000	0.095762998
200000	0.203042001
300000	0.298793972
400000	0.399060994
500000	0.499828011
600000	0.621198952
700000	0.696865022
800000	0.810656011
900000	0.894877017
1000000	1.014698982
8	0.000502000
9	0.000501000
10	0.000496000
20	0.001517000
30	0.001001000
40	0.000981000
50	0.001004000
60	0.000501000
70	0.001004000
80	0.001003000
90	0.000980000
100	0.000971000
200	0.001003000
300	0.000501000
400	0.001001000
500	0.001002000
600	0.001473000
700	0.001475000
800	0.002501000
900	0.001502000
1000	0.002006000
2000	0.002476000
3000	0.003005000
4000	0.004512000
5000	0.005025000
6000	0.006535000
7000	0.007017000
8000	0.007020000
9000	0.006994000
10000	0.009526000
20000	0.019050000
30000	0.024588000
40000	0.039104000
50000	0.044620000
60000	0.059156999
70000	0.067178003
80000	0.079209998
90000	0.088737004
100000	0.102271996
200000	0.204544991
300000	0.301803023
400000	0.417611003
500000	0.494816005
600000	0.602100968
700000	0.712897956
800000	0.811235011
900000	0.912428975
1000000	1.008682013
8	0.000503000
9	0.002003000
10	0.000503000
20	0.001003000
30	0.001008000
40	0.001507000
50	0.000973000
60	0.001001000
70	0.000974000
80	0.000972000
90	0.001004000
100	0.001003000
200	0.001504000
300	0.001002000
400	0.001003000
500	0.001504000
600	0.001504000
700	0.001503000
800	0.001472000
900	0.002003000
1000	0.001970000
2000	0.002506000
3000	0.003510000
4000	0.004511000
5000	0.004480000
6000	0.007488000
7000	0.007521000
8000	0.007519000
9000	0.008021000
10000	0.008992000
20000	0.017547000
30000	0.025537999
40000	0.034092002
50000	0.045620002
60000	0.061663002
70000	0.069684997
80000	0.079710998
90000	0.088234000
100000	0.101770997
200000	0.209056005
300000	0.307316989
400000	0.408587992
500000	0.511361003
600000	0.623657048
700000	0.735000014
800000	0.824280024
900000	0.919945955
1000000	1.017706037
