8	0.000968000
9	0.000970000
10	0.001469000
20	0.000501000
30	0.000972000
40	0.001002000
50	0.000986000
60	0.000981000
70	0.001504000
80	0.000502000
90	0.001010000
100	0.000503000
200	0.000503000
300	0.001005000
400	0.000478000
500	0.000978000
600	0.000981000
700	0.001003000
800	0.001002000
900	0.001009000
1000	0.000977000
2000	0.001498000
3000	0.001502000
4000	0.001504000
5000	0.002003000
6000	0.001980000
7000	0.001974000
8000	0.002519000
9000	0.002469000
10000	0.002483000
20000	0.004010000
30000	0.006015000
40000	0.006516000
50000	0.008523000
60000	0.009023000
70000	0.010528000
80000	0.013535000
90000	0.014036000
100000	0.015040000
200000	0.037099000
300000	0.044617999
400000	0.061161999
500000	0.080213003
600000	0.100767002
700000	0.120330997
800000	0.130875006
900000	0.151403010
1000000	0.164440006
8	0.000504000
9	0.000000000
10	0.000501000
20	0.000501000
30	0.001009000
40	0.001001000
50	0.000977000
60	0.001003000
70	0.001505000
80	0.001504000
90	0.001004000
100	0.001002000
200	0.001473000
300	0.000996000
400	0.000501000
500	0.000486000
600	0.000981000
700	0.001017000
800	0.001479000
900	0.000968000
1000	0.001001000
2000	0.001503000
3000	0.002006000
4000	0.001480000
5000	0.001970000
6000	0.001504000
7000	0.001975000
8000	0.002499000
9000	0.002005000
10000	0.002504000
20000	0.004011000
30000	0.005014000
40000	0.006515000
50000	0.008021000
60000	0.009025000
70000	0.010529000
80000	0.012532000
90000	0.013536000
100000	0.015542000
200000	0.038603000
300000	0.044617999
400000	0.060665000
500000	0.092252001
600000	0.104778998
700000	0.117812999
800000	0.134885997
900000	0.149899006
1000000	0.165439993
8	0.001503000
9	0.000501000
10	0.001001000
20	0.001007000
30	0.001504000
40	0.000501000
50	0.001002000
60	0.000969000
70	0.001005000
80	0.000500000
90	0.001960000
100	0.000000000
200	0.000502000
300	0.000000000
400	0.000502000
500	0.000501000
600	0.000986000
700	0.000470000
800	0.000502000
900	0.001007000
1000	0.001001000
2000	0.000975000
3000	0.001503000
4000	0.001484000
5000	0.001503000
6000	0.002004000
7000	0.001503000
8000	0.001977000
9000	0.001999000
10000	0.002479000
20000	0.004511000
30000	0.005012000
40000	0.006016000
50000	0.008518000
60000	0.009022000
70000	0.010502000
80000	0.013036000
90000	0.016543999
100000	0.015892001
200000	0.030587001
300000	0.049630001
400000	0.062666997
500000	0.083222002
600000	0.116308004
700000	0.116810001
800000	0.132357001
900000	0.146388993
1000000	0.164936990
8	0.000504000
9	0.000000000
10	0.000515000
20	0.001003000
30	0.000500000
40	0.001007000
50	0.001001000
60	0.000502000
70	0.001015000
80	0.000976000
90	0.000968000
100	0.000973000
200	0.000503000
300	0.000501000
400	0.000501000
500	0.001515000
600	0.001003000
700	0.001016000
800	0.001004000
900	0.001002000
1000	0.001001000
2000	0.001027000
3000	0.001504000
4000	0.002002000
5000	0.002005000
6000	0.001979000
7000	0.001973000
8000	0.001974000
9000	0.002475000
10000	0.001971000
20000	0.004512000
30000	0.005516000
40000	0.006491000
50000	0.008020000
60000	0.011029000
70000	0.010026000
80000	0.012533000
90000	0.014538000
100000	0.016550999
200000	0.033589002
300000	0.050634999
400000	0.062666997
500000	0.084224001
600000	0.106283002
700000	0.120825000
800000	0.133353993
900000	0.151407003
1000000	0.166943997
8	0.000503000
9	0.000502000
10	0.001002000
20	0.000501000
30	0.000501000
40	0.001496000
50	0.000512000
60	0.000983000
70	0.001002000
80	0.000997000
90	0.001504000
100	0.001003000
200	0.000507000
300	0.000979000
400	0.000501000
500	0.001017000
600	0.000502000
700	0.001481000
800	0.001001000
900	0.001009000
1000	0.001495000
2000	0.001504000
3000	0.001006000
4000	0.001002000
5000	0.002004000
6000	0.002005000
7000	0.002005000
8000	0.001980000
9000	0.002005000
10000	0.002502000
20000	0.004011000
30000	0.005512000
40000	0.008001000
50000	0.009551000
60000	0.011028000
70000	0.011028000
80000	0.013034000
90000	0.014037000
100000	0.020055000
200000	0.032586001
300000	0.049130999
400000	0.064171001
500000	0.083223000
600000	0.102270998
700000	0.127329007
800000	0.146888986
900000	0.160427004
1000000	0.167444989
