2	0,004787584000041534
3	0,009121750999838696
4	0,004221953000069334
5	0,004785815000104776
6	0,004915630000141391
7	0,004964030999872193
8	0,00660190300004615
9	0,005971781999960513
10	0,005899821000184602
11	0,006163087000004452
12	0,006907410000167147
13	0,007626108999829739
14	0,007854594000036741
15	0,011576480000258016
16	0,0095613050002612
17	0,009738328999901569
18	0,00974134399984905
19	0,011170271000082721
20	0,01283878200001709
21	0,012419693000083498
22	0,016245301999788353
23	0,014352570000028209
24	0,014644726999904378
25	0,014078318999963813
26	0,018352331999722082
27	0,015113125999960175
28	0,017266781000216724
29	0,018945676000384992
30	0,018919497999831947
31	0,018696191999879375
32	0,02826923500015255
33	0,021126636000190047
34	0,028524988999834022
35	0,026880485999754455
36	0,025522364000153175
37	0,030103192999831663
38	0,03355560499994681
39	0,0347176089999266
40	0,031701380999948015
41	0,032956656999886036
42	0,03178325399994719
43	0,03128817600008915
44	0,03325736699980553
45	0,03545040800008792
46	0,03238801199995578
47	0,03517143800036138
48	0,03404519599962441
49	0,0361396540001806
50	0,038403452999773435
51	0,04971664899994721
52	0,0408552270000655
53	0,06687634900026751
54	0,06497600400007286
55	0,07185049000008803
56	0,06749856199985516
57	0,07396124500019141
58	0,09090889199978847
59	0,076504845999807
60	0,08184962099994664
61	0,07887934600012159
62	0,08952772600014214
63	0,08641517200021553
64	0,08268353099992964
65	0,09132428999964759
66	0,10348374800014426
67	0,09191314200006673
68	0,0938409209998099
69	0,10728396500007875
70	0,11435086999972555
71	0,10873911599992425
72	0,1116834489998837
73	0,10582266100027482
74	0,11689466000007087
75	0,12314345599997978
76	0,12830314699976952
77	0,12766719999990528
78	0,1290235159999611
79	0,13344985800040376
80	0,13662658699968233
81	0,14128337099964483
82	0,14932900299982066
83	0,14758947500013164
84	0,14904651599999852
85	0,16650576400024875
86	0,1686584099998072
87	0,17534715800002232
88	0,18629304299975047
89	0,17087145300001794
90	0,18151346600006946
91	0,1751391760003571
92	0,19157663400028468
93	0,19155117100035568
94	0,1905333659997268
95	0,21475550500008467
96	0,21220291700001326
97	0,20567361700022957
98	0,22303535099990768
99	0,23128566600007616
100	0,22440919800010306
101	0,25241817999994964
102	0,24821730899975591
103	0,24939516800031925
104	0,26806909300012194
105	0,256541703000039
106	0,27575123899987375
107	0,26431829600005585
108	0,2704590320004172
109	0,2760577449998891
110	0,29314149999981964
111	0,3147442519998549
112	0,29984016000025804
113	0,299173864000295
114	0,31150865100016745
115	0,319362184000056
116	0,2995035500002814
117	0,30817370199974903
118	0,31670069099982356
119	0,3295702419995905
120	0,34057785799996054
121	0,33068108700035737
122	0,33201169500034666
123	0,32772384999998394
124	0,3544631219997427
125	0,33464059300013105
126	0,34200850200022614
127	0,3532568759997048
128	0,35580221600002915
129	0,35808597699997335
130	0,36080769299996973
131	0,3687877649999791
132	0,39360675600028117
133	0,3826208890000089
134	0,38632072800010064
135	0,40066593600022316
136	0,41395321600020907
137	0,4162829669999155
138	0,4327760920000401
139	0,420802391000052
140	0,4500779230002081
141	0,45004182999991826
142	0,4536984249998568
143	0,46925769500012393
144	0,4677229129997613
145	0,4799903340003766
146	0,4906280139998671
147	0,49768672000027436
148	0,5213784319998922
149	0,5339993279999362
150	0,5171320249996825
151	0,5463984230000278
152	0,5445982139999614
153	0,5531021749998217
154	0,5691707830001178
155	0,5758265449999271
156	0,5804018339999857
157	0,5914108749998377
158	0,6080791009999302
159	0,6104504169998108
160	0,626284983000005
161	0,6332960039999307
162	0,6448994610000227
163	0,6649448000002849
164	0,6836741119996077
165	0,7064960339998834
166	0,6895962180001334
167	0,6995218750003005
168	0,7525068340000871
169	0,7428696480001236
170	0,7534362940000392
171	0,7604147349998129
172	0,8011378500000319
173	0,8151996910000889
174	0,7899762680003732
175	0,8040658139998413
176	0,9069388259999869
177	0,8273024760001135
178	0,8378059720002966
179	0,870569630999853
180	0,8577957359998436
181	0,8841520609998952
182	0,9043084250001812
183	0,9081618440000057
184	0,9431874259998949
185	0,9427605639998546
186	0,9490955989999748
187	0,9738042549997772
188	0,9775528030004352
189	1,0315941659996497
190	1,0259188079999149
191	1,0219353630000114
192	1,0304530619996513
193	1,066133587999957
194	1,0645697949998976
195	1,0833318279997002
196	1,113230428999941
197	1,1033108020001237
198	1,1351704109997627
199	1,1539592549997906
200	1,1994008069996198
201	1,2306033059999208
202	1,1954543820002073
203	1,2148443239998414
204	1,2279654869998922
205	1,2500079860001279
206	1,2648750429998472
207	1,277725430999908
208	1,3076475369998661
209	1,3244162890000553
210	1,3225746650000474
211	1,3637129959997765
212	1,397441598000114
213	1,4037421919997541
214	1,4083841219999158
215	1,4283263479997004
216	1,4466805560000466
217	1,471602515000086
218	1,4790842649999831
219	1,5167551849999654
220	1,547425831000055
221	1,5494001590000153
222	1,5829084650004006
223	1,5790722029996687
224	1,6198126899998897
225	1,608689883000352
226	1,6487353219999932
227	1,657054399000117
228	1,7018650300001354
229	1,7160640449997118
230	1,7376732540001285
231	1,7618144660000326
232	1,771239169999717
233	1,8002378740002314
234	1,807123669000248
235	1,855100327999935
236	1,8636759220003114
237	1,8822696249999353
238	1,9092731659998208
239	1,923271732000103
240	1,9624054559999422
241	2,001502708999851
242	2,025124004999725
243	2,019299116000184
244	2,062583667999661
245	2,0872190999998566
246	2,110186512000382
247	2,1228287509998154
248	2,1374760059998152
249	2,1679826560002766
250	2,2012716529998215
251	2,2921446899999864
252	2,347551547999956
253	2,336491960999865
254	2,3677600650003114
255	2,409230132000175
256	2,4080934840003465
257	2,7470897339999283
258	2,4701216329999625
259	2,564091744000052
260	2,522063340999921
261	2,575208594000287
262	2,6099952189997566
263	2,6213843370001086
264	2,625826264999887
